ID,name
7135,Molds
7136,Bio-inspired designs
7137,Bio-plastics
7138,Biodegradable plastics
7139,Development process
7140,Environmentally sensitive
7141,Manufacturing process
7142,Sustainable products
7143,Biodegradable polymers
7144,Sea ice
7145,Data set
7146,Oceansat-2
7147,Quick scatterometer (QuikSCAT)
7148,QuikSCAT
7149,Scatterometer data
7150,Sea ice extent
7151,Ice
7152,Combustion characteristics
7153,Fire spread model
7154,Innovative approaches
7155,Lindenmayer system
7156,Terrestrial lidars
7157,Fuel systems
7158,Merging
7159,Combustion model
7160,Different geometry
7161,Flame characteristics
7162,Flame interaction
7163,Growth patterns
7164,Multiple leaves
7165,Plane geometry
7166,Vertical geometries
7167,Coal tar
7168,Pyrolysis
7169,Combustion simulations
7170,Comprehensive model
7171,Elemental compositions
7172,Particle composition
7173,Physical behaviors
7174,Product composition
7175,Pyrolysis products
7176,Boilers
7177,Size distribution
7178,Flame temperatures
7179,Flat flame burner
7180,Gaseous species
7181,Gaseous systems
7182,Mechanism-based
7183,Particle nucleation
7184,Soot concentration
7185,cell labeling
7186,confocal microscopy
7187,decellularization
7188,epithelium cell
7189,epithelization
7190,histology
7191,immune response
7192,kidney perfusion
7193,kidney transplantation
7194,vascularization
7195,Concrete buildings
7196,Concrete reinforcements
7197,Materials testing apparatus
7198,Carbon/epoxy composites
7199,Design configurations
7200,Fiber reinforced polymers
7201,Low cost manufacturing
7202,Manufacturing parameters
7203,Structural reinforcement
7204,Tensile testing machines
7205,Arithmetic operations
7206,Bandpass signals
7207,Discrete time
7208,Poly phase filters
7209,Polyphase filter banks
7210,Quadrature down-conversion
7211,Sample rate
7212,Sampled data
7213,Signal systems
7214,Matched filters
7215,Pulse shaping circuits
7216,Bandwidth efficient
7217,Finite supports
7218,Linear modulations
7219,Nyquist pulse
7220,Spectral containment
7221,Square roots
7222,Fuel burners
7223,Flat-flame burners (FFB)
7224,Fuel properties
7225,Gaseous flame
7226,High molecular weight
7227,Prescribed fires
7228,Ecology
7229,Ecosystems
7230,Heating rate
7231,Combustible materials
7232,Controlled burning
7233,Fire propagation
7234,Prescribed burning
7235,Propagation rate
7236,Slow heating rates
7237,Coal industry
7238,Forward scattering
7239,Complex index of refraction
7240,Forward-and-backward
7241,Numerical experiments
7242,Oxy-coal combustions
7243,Particle properties
7244,Scattering phase function
7245,Felts
7246,Vertical direction
7247,Water towers
7248,Mass flow rate
7249,Particle in cell
7250,Starting pressure
7251,Equilibrium chemistry
7252,Flue gas recirculation
7253,Iterative calculation
7254,Radiation calculations
7255,Refractory temperature
7256,Temperature calculation
7257,Panel design
7258,Sheet-metal panels
7259,Shift technique
7260,Sheet metal
7261,Power transfers
7262,Tubes (components)
7263,Deployable structure
7264,FEA models
7265,Lightweight deployable structures
7266,Panel geometry
7267,Design tool
7268,Random set
7269,Sustainability issues
7270,Three categories
7271,Three-dimensional designs
7272,Functional characteristics
7273,Product functions
7274,Enthalpy
7275,Computational mesh
7276,Critical factors
7277,High velocity gradients
7278,Local mesh refinement
7279,Mesh refinement
7280,Polyhedral meshes
7281,Realistic simulation
7282,Data reduction
7283,Drag reduction
7284,Pressure drop
7285,Air-water mixture
7286,Flow condensation
7287,Pressure drop measurements
7288,Rectangular channel
7289,Single-phase flow
7290,Superficial Reynolds number
7291,Two-phase pressure drops
7292,Scrubbers
7293,FPGA configuration
7294,Hybrid configurations
7295,Multi-bit upset
7296,BRAM scrubbing
7297,configuration scrubbing
7298,LEON3
7299,SEU mitigation
7300,Boiling liquids
7301,Hydrophilicity
7302,Hydrophilic surfaces
7303,Hydrophobic surfaces
7304,Superhydrophilic surface
7305,Water droplet impingement
7306,Ellipsometry
7307,Hydrogen
7308,Innovation
7309,Observatories
7310,Reflective coatings
7311,Barrier material
7312,Extreme Ultraviolet
7313,Protective layers
7314,Space-based observatories
7315,Ultraviolet
7316,Air transportation
7317,Video cameras
7318,Air traffic density
7319,High definition video
7320,Safe operation
7321,Sense and avoid
7322,Technology development
7323,Cost accounting
7324,Highway accidents
7325,Highway engineering
7326,Spreadsheets
7327,Annual maintenance
7328,Construction contract
7329,Rehabilitation cost
7330,Safety improvement
7331,State highway systems
7332,Computer games
7333,Operations research
7334,Semantics
7335,Image rendering
7336,Semantic descriptions
7337,Source images
7338,System intelligence
7339,Construction process
7340,Finishing methods
7341,Last planner system
7342,Lean construction
7343,Lean implementation
7344,Lean practices
7345,Subcontractors
7346,Under-represented
7347,Contractors
7348,Delivery methods
7349,Project governance
7350,Project maintenance
7351,Relational contracting
7352,Unethical behavior
7353,Unethical conduct
7354,Aircraft engines
7355,Blowers
7356,Fourier analysis
7357,Descriptors
7358,Fan/compressor
7359,Flow physics
7360,Fourier descriptors
7361,Low distortion
7362,Phase Change
7363,Profile shapes
7364,Fourier transforms
7365,Bottom hole pressure
7366,Drill pipe
7367,Conventional controllers
7368,Hammerstein-Wiener models
7369,High speed measurements
7370,Managed pressure drillings
7371,Non-linear relationships
7372,Nonlinear control algorithm
7373,Bituminous coal
7374,Effluents
7375,Flue gases
7376,Flues
7377,Natural gas fields
7378,Natural gasoline plants
7379,Nitrogen oxides
7380,Research reactors
7381,Space heating
7382,External cooling
7383,Heating plants
7384,Municipal waste
7385,Refrigerant loop
7386,Subbituminous coal
7387,Sustainable energy solutions
7388,Turbines
7389,Height optimization
7390,Hub height
7391,Layout optimization
7392,Structural modeling
7393,Three-dimensional wakes
7394,Analytical method
7395,Closed-form analytical solutions
7396,Detection and avoidances
7397,National airspace system
7398,Velocity vectors
7399,Geotechnical information
7400,Geotechnical investigations
7401,Lateral spread displacements
7402,Linear infrastructure
7403,Probabilistic approaches
7404,Subsurface investigations
7405,Buried channels
7406,High humidity
7407,Optical confinement
7408,Fluorescence analysis
7409,Influenza virus
7410,Spatial multiplex
7411,Virus detection
7412,DNA molecules
7413,Electronic feedback
7414,Fluorescence detection
7415,Individual particles
7416,Single-particle analysis
7417,Detecting moving objects
7418,Feature descriptors
7419,Frame differencing
7420,Image feature points
7421,Kalman filter algorithms
7422,Moving object tracking
7423,Bridge superstructure
7424,Geosynthetic reinforced soils
7425,Interface friction
7426,Internal friction angle
7427,Large scale testing
7428,Passive resistance
7429,Service conditions
7430,Aerosols
7431,Deposition rates
7432,Electric lines
7433,High pressure effects
7434,Oxidants
7435,Recycling
7436,Ash aerosol
7437,Combustion pressure
7438,Combustion temperatures
7439,Heat transfer conditions
7440,Oxyfuel combustion
7441,Sub-micron particles
7442,Forward error correction
7443,LDPC codes
7444,Optimum solution
7445,UNCODED
7446,Information theory
7447,Curve fitting algorithm
7448,Greedy algorithms
7449,Optimum power allocations
7450,Signaltonoise ratio (SNR)
7451,Cracking (chemical)
7452,Wood fuels
7453,Full detailed modeling
7454,Model simplification
7455,Particle formations
7456,Physics-based modeling
7457,Wildfire simulation
7458,Enzyme kinetics
7459,Bayesian calibration
7460,Char oxidation
7461,Computational requirements
7462,Conversion kinetics
7463,New constructions
7464,Oxy-fuels
7465,Preparation conditions
7466,Thermal-annealing
7467,Computational Fluid Dynamics codes
7468,Convective heat
7469,Fire dynamics simulator
7470,Gradient measurement
7471,Wildland firefighter
7472,Absorbing properties
7473,Elastic energy
7474,Physical testing
7475,Similar models
7476,Tesselation
7477,Unit cells
7478,Virtual works
7479,Complementary strain energy
7480,Energy-based
7481,Energy-based methods
7482,Explicit formulation
7483,Geometric non-linearity
7484,Kinetostatic model
7485,Newtonian method
7486,Curved fold
7487,Discretization algorithms
7488,Low degree
7489,A-plane
7490,Conducting polymers
7491,Energy storage
7492,Flow batteries
7493,Storage (materials)
7494,Electrochemical energy storage
7495,Energy storage applications
7496,High rate capability
7497,Organic battery
7498,Organic radical polymer
7499,Radical polymers
7500,Theoretical capacity
7501,Electrochemical electrodes
7502,Amperometric sensors
7503,Electrochemical sensors
7504,Platinum
7505,Amperometric sensing
7506,Concentration boundary layer
7507,Convective mass transfer
7508,Electrochemical
7509,Electrochemical sensing
7510,Microchannel surfaces
7511,Enterprise resource planning
7512,Hydraulic models
7513,Oil wells
7514,Parallel architectures
7515,Personnel
7516,Tuning
7517,Automatic configuration
7518,Calibration algorithm
7519,Configuration parameters
7520,Frictional pressure loss
7521,Massively parallel computing
7522,Process understanding
7523,Bioanalytic devices
7524,Dynamic researches
7525,Lab on chip
7526,Level of integrations
7527,Miniaturized systems
7528,Reconfigurable devices
7529,Fluidics
7530,Higher order statistics
7531,Partial differential equations
7532,Shock waves
7533,Aggregate behavior
7534,Atmospheric effects
7535,Burgers equations
7536,Microphone arrays
7537,Multi-path interference
7538,Propagation distances
7539,Wave packets
7540,Acoustic source models
7541,Acoustical measurements
7542,Amplitude distributions
7543,Autospectral densities
7544,Far field measurement
7545,Frequency dependence
7546,Low and high frequencies
7547,Beamforming methods
7548,Benchmark measurements
7549,Coherence properties
7550,Correlated sources
7551,Directivity pattern
7552,Radiation characteristics
7553,Spatial coherence properties
7554,Spatio temporal features
7555,Acoustic intensity
7556,Broadband sources
7557,Frequency dependent characteristics
7558,Hydrodynamic field
7559,Intensity methods
7560,Near-field intensity
7561,Pressure microphones
7562,Ray-tracing technique
7563,Source characterization
7564,Acoustic holography
7565,Acoustical holography
7566,Exhaust plumes
7567,Ground reflection
7568,Imaging technology
7569,Linear microphonearray
7570,Multiple frequency
7571,Implants (surgical)
7572,Analytical tool
7573,Clinical outcome
7574,Coronary stents
7575,Filled carbon nanotubes
7576,Maximum forces
7577,Radial forces
7578,Stent configurations
7579,Vascular stents
7580,Stents
7581,Convergence
7582,Energy expenditure
7583,Interaction systems
7584,Lateral acceleration
7585,Leader placement
7586,Placement strategy
7587,Pressure distribution
7588,Compressible material
7589,Expanded polystyrene
7590,Geofoam inclusions
7591,Surface reactions
7592,Chemical percolation devolatilization (CPD)
7593,Gasification model
7594,Gasification reaction
7595,Predictive simulations
7596,Single-particle combustion
7597,Hooks
7598,Interfaces (materials)
7599,Interface morphologies
7600,Lap shear strength
7601,Lower temperatures
7602,Material interfaces
7603,Mechanical interlock
7604,Mechanical interlocking
7605,Morphology parameters
7606,Corrosion
7607,AA7075
7608,EXCO
7609,Friction stir process
7610,Industrial processs
7611,Non-uniform corrosions
7612,Precipitate distributions
7613,Electron holography
7614,Modulators
7615,Digital spatial light modulators
7616,Electro-holography
7617,Space-bandwidth product
7618,Compaction
7619,Deep dynamic compactions
7620,Field operation
7621,Settlement measurement
7622,Subsurface soil
7623,Traditional techniques
7624,Volume change
7625,Adaptive control systems
7626,Closed loop control systems
7627,Cruise control
7628,Decentralized control
7629,Distributed parameter control systems
7630,Coprime factorizations
7631,Distributed control architectures
7632,Linear feedback control systems
7633,Structural constraints
7634,Synchronization mechanisms
7635,Bellows
7636,Microgravity
7637,Microgravity processing
7638,Space flight
7639,Environmental temperature
7640,Mass reduction
7641,Polyvinyl fluorides
7642,Potential benefits
7643,Reaction forces
7644,Space conditions
7645,Stroke length
7646,Space debris
7647,Fast Fourier transforms
7648,Laser excitation
7649,Silk
7650,Fluorescence spectra
7651,Modulation frequencies
7652,Photo-thermal
7653,Steady-state condition
7654,Synthetic silk fibers
7655,Thermometry
7656,Trained neural networks
7657,Detection
7658,Neural Networks
7659,Formability
7660,Biaxial stretching
7661,Biaxial tensions
7662,Surface strains
7663,Adaptive equalizer
7664,Bit-errors
7665,Data-aided
7666,Telemetry channels
7667,Test points
7668,Cutting tools
7669,AA6022
7670,Automotive manufacturers
7671,High-temperature flows
7672,Surfalex 6s
7673,U.S. Department of Energy
7674,Ultra high strength steel
7675,Structured programming
7676,Causal dependencies
7677,Input-output behavior
7678,Linear time-invariant system
7679,Minimal realizations
